,Engagements,Followers at Posting,Date,Day of Week,Day,Month,Time,Hour,Hour_bucket,Type,Description,unique_word_count,character_count,Tag_Number,Hashtag_Number,Tags,Hashtags
133,578158,36686842,5/12/2019,0,12,5,16:28,16,6,Video,@jmglitxh27 hangs for the @nuggets finish in GAME 7! #NBAonABC,17,62,2,1,"['@jmglitxh27', '@nuggets']",['#NBAonABC']
134,288127,36686842,5/12/2019,0,12,5,14:14,14,5,Photo,The @sixers & @raptors each look to advance to the Eastern Conference Finals with a GAME 7 WIN... 7:00pm/et @nbaontnt!,18,118,3,0,"['@sixers', '@raptors', '@nbaontnt!']",[]
135,639194,36686842,5/12/2019,0,12,5,12:53,12,5,Video,?? how the @trailblazers & @nuggets got to GAME 7 (3:30pm/et #NBAonABC)!,44,72,2,1,"['@trailblazers', '@nuggets']",['#NBAonABC)!']
136,333581,36686842,5/12/2019,0,12,5,11:40,11,4,Photo,The @trailblazers & @nuggets each look to advance to the Western Conference Finals with a GAME 7 WIN... 3:30pm/et #NBAonABC!,28,124,2,1,"['@trailblazers', '@nuggets']",['#NBAonABC!']
137,793110,36686842,5/12/2019,0,12,5,10:33,10,4,Video,?? HAPPY MOTHERíS DAY! ??,27,25,0,0,[],[]
138,403891,36686842,5/12/2019,0,12,5,7:57,7,3,Photo,Itís GAME 7 SUNDAY!,27,19,0,0,[],[]
139,754705,36655209,5/11/2019,6,11,5,18:13,18,7,Video,"?? DAME: The Origin Story ??
...
??: BLAZERS/NUGGETS Game 7
?: 3:30pm/et Sunday
??: #NBAonABC",23,93,0,1,[],['#NBAonABC']
140,413357,36655209,5/11/2019,6,11,5,12:04,12,5,Photo,Weíve got two GAME 7s on Sunday with trips to the Conference Finals on the line!! #NBAPlayoffs,23,94,0,1,[],['#NBAPlayoffs']
141,516495,36655209,5/11/2019,6,11,5,1:32,1,1,Photo,The @warriors advance to the Western Conference Finals... with two Game 7s on deck Sunday!,26,90,1,0,['@warriors'],[]
142,798306,36655209,5/11/2019,6,11,5,0:10,0,1,Video,@stephencurry30 puts up 23 in the 4th to lead the @warriors to victory! #NBAPlayoffs,22,84,2,1,"['@stephencurry30', '@warriors']",['#NBAPlayoffs']
143,469391,36655209,5/11/2019,6,11,5,0:06,0,1,Photo,The @warriors defeat the @houstonrockets 118-113 to advance to the Western Conference Finals!,23,93,2,0,"['@warriors', '@houstonrockets']",[]
144,459356,36655209,5/10/2019,5,10,5,23:41,23,8,Photo,The @warriors advance to the Western Conference Finals! #NBAPlayoffs,21,68,1,1,['@warriors'],['#NBAPlayoffs']
145,675214,36655209,5/10/2019,5,10,5,23:34,23,8,Video,@klaythompson with the late triple to extend the @warriors lead on ESPN! #NBAPlayoffs,29,85,2,1,"['@klaythompson', '@warriors']",['#NBAPlayoffs']
146,648043,36655209,5/10/2019,5,10,5,22:51,22,8,Video,@jharden13 with the save & triple for the @houstonrockets on ESPN! #NBAPlayoffs,23,79,2,1,"['@jharden13', '@houstonrockets']",['#NBAPlayoffs']
147,689788,36655209,5/10/2019,5,10,5,22:07,22,8,Video,@sdot1414 soars for the @warriors SLAM on ESPN!,28,47,2,0,"['@sdot1414', '@warriors']",[]
148,647599,36655209,5/10/2019,5,10,5,22:06,22,8,Video,@cp3 gets to his spot in transition on ESPN! #NBAPlayoffs,33,57,1,1,['@cp3'],['#NBAPlayoffs']
149,379390,36655209,5/10/2019,5,10,5,21:20,21,8,Album,Jay Z & @beyonce courtside for @warriors/@houstonrockets Game 6 on ESPN! #NBAPlayoffs #NBACelebRow,21,98,3,2,"['@beyonce', '@warriors/@houstonrockets']","['#NBAPlayoffs', '#NBACelebRow']"
150,610554,36632094,5/10/2019,5,10,5,18:49,18,7,Video,"The @houstonrockets move the ball to find @officialeg10 wide open on the wing! #NBABreakdown!
...
??: WARRIORS/ROCKETS Game 6
?: 9:00pm/et ??: ESPN",23,147,2,1,"['@houstonrockets', '@officialeg10']",['#NBABreakdown!']
151,346280,36632094,5/10/2019,5,10,5,11:45,11,4,Photo,Itís WIN or Go Home for the @houstonrockets as the @warriors look to advance to the Western Conference Finals... 9:00pm/et @nbaonespn!,19,134,3,0,"['@houstonrockets', '@warriors', '@nbaonespn!']",[]
152,365969,36632094,5/10/2019,5,10,5,2:12,2,1,Photo,The @sixers & @trailblazers each win at home to force GAME 7s on Sunday!,10,72,2,0,"['@sixers', '@trailblazers']",[]
153,504415,36632094,5/10/2019,5,10,5,1:34,1,1,Video,"@damianlillard (32p), @3jmccollum (30p) & @hoodie5 (25p) combine for 87 to lead the @trailblazers in Game 6 victory! #NBAPlayoffs",29,129,4,1,"['@damianlillard', '@3jmccollum', '@hoodie5', '@trailblazers']",['#NBAPlayoffs']
154,552958,36632094,5/10/2019,5,10,5,1:24,1,1,Video,@damianlillard & @3jmccollum head to the lockerroom with a @trailblazers Game 6 W to force a GAME 7 on Sunday! #NBAPlayoffs,22,123,3,1,"['@damianlillard', '@3jmccollum', '@trailblazers']",['#NBAPlayoffs']
155,365969,36632094,5/10/2019,5,10,5,1:22,1,1,Photo,The @trailblazers force a GAME 7 with 119-108 victory over the @nuggets at home! #NBAPlayoffs,24,93,2,1,"['@trailblazers', '@nuggets']",['#NBAPlayoffs']
156,678849,36632094,5/10/2019,5,10,5,1:00,1,1,Video,"Thatís tough, @damianlillard!!",30,30,1,0,['@damianlillard!!'],[]
157,606171,36632094,5/10/2019,5,10,5,0:42,0,1,Video,@hoodie5ís up to a new #NBAPlayoffs career-high 22 for the @trailblazers on ESPN!,24,81,2,1,"['@hoodie5ís', '@trailblazers']",['#NBAPlayoffs']
158,808337,36632094,5/10/2019,5,10,5,0:23,0,1,Video,Logo Lillard pulls up! (??: ESPN),6,33,0,0,[],[]
159,647611,36632094,5/9/2019,4,9,5,23:38,23,8,Video,@damianlillard is finding his groove on ESPN! #NBAPlayoffs,22,58,1,1,['@damianlillard'],['#NBAPlayoffs']
160,380131,36632094,5/9/2019,4,9,5,22:55,22,8,Photo,The @sixers force a GAME 7 with 112-101 victory over the @raptors at home! #NBAPlayoffs,26,87,2,1,"['@sixers', '@raptors']",['#NBAPlayoffs']
161,603511,36632094,5/9/2019,4,9,5,22:05,22,8,Video,@joelembiidís block sets up @bensimmons in transition!,31,54,2,0,"['@joelembiidís', '@bensimmons']",[]
162,661590,36632094,5/9/2019,4,9,5,21:18,21,8,Video,@jimmybutler follows up his miss on ESPN!,28,41,1,0,['@jimmybutler'],[]
163,725257,36632094,5/9/2019,4,9,5,20:52,20,7,Video,The KLAW elevates for the board on ESPN!,28,40,0,0,[],[]
164,647611,36632094,5/9/2019,4,9,5,20:35,20,7,Video,@tobiasharris opens up scoring in Philadelphia on ESPN! #NBAPlayoffs,32,68,1,1,['@tobiasharris'],['#NBAPlayoffs']
165,556966,36608321,5/9/2019,4,9,5,16:07,16,6,Video,"?? Nikola Jokicís Court Vision! #NBABreakdown
...
??: @nuggets x @trailblazers Game 6
?: 10:30pm/et
??: @nbaonespn",26,114,3,1,"['@nuggets', '@trailblazers', '@nbaonespn']",['#NBABreakdown']
166,299679,36608321,5/9/2019,4,9,5,12:21,12,5,Photo,Itís WIN or Go Home for the @sixers as the @raptors look to advance to the Eastern Conference Finals... 8:00pm/et @nbaonespn!,31,125,3,0,"['@sixers', '@raptors', '@nbaonespn!']",[]
167,627177,36608321,5/9/2019,4,9,5,10:34,10,4,Video,ìI knew that people would doubt me.î - @damianlillard is #HeretoCreate,35,70,1,1,['@damianlillard'],['#HeretoCreate']
168,453378,36608321,5/9/2019,4,9,5,4:30,4,2,Photo,The @Bucks advance to the Eastern Conference Finals (4-1) and @warriors take 3-2 series lead in Wednesdayís #NBAPlayoffs action!,30,128,2,1,"['@Bucks', '@warriors']",['#NBAPlayoffs']
169,608922,36608321,5/9/2019,4,9,5,1:33,1,1,Video,@klaythompson finishes with the left for the clutch @warriors bucket! #PhantomCam,23,81,2,1,"['@klaythompson', '@warriors']",['#PhantomCam']
170,759530,36608321,5/9/2019,4,9,5,1:29,1,1,Video,@warriors come up clutch down the stretch to take a 3-2 series lead! #NBAPlayoffs,18,81,1,1,['@warriors'],['#NBAPlayoffs']
171,498876,36608321,5/9/2019,4,9,5,1:22,1,1,Photo,The @warriors take a 3-2 series lead with 104-99 home win! #NBAPlayoffs,34,71,1,1,['@warriors'],['#NBAPlayoffs']
172,672657,36608321,5/9/2019,4,9,5,0:54,0,1,Video,@officialeg10 between the eyes! (??: @nbaontnt),37,47,2,0,"['@officialeg10', '@nbaontnt)']",[]
173,673117,36608321,5/9/2019,4,9,5,0:15,0,1,Video,@jharden13 dumps it off to @pjtucker for the SLAM! (??: @nbaontnt),32,66,3,0,"['@jharden13', '@pjtucker', '@nbaontnt)']",[]
174,615205,36608321,5/9/2019,4,9,5,0:02,0,1,Video,"@stephencurry30 finishes, through the lens of our slo-mo #PhantomCam! #NBAPlayoffs",39,82,1,2,['@stephencurry30'],"['#PhantomCam!', '#NBAPlayoffs']"
175,635749,36608321,5/8/2019,3,8,5,23:36,23,8,Video,@easymoneysniper hits ahead to @stephencurry30 on TNT! #NBAPlayoffs,21,67,2,1,"['@easymoneysniper', '@stephencurry30']",['#NBAPlayoffs']
176,647623,36608321,5/8/2019,3,8,5,22:49,22,8,Video,@andre ELEVATES early in Game 5 on TNT! #NBAPlayoffs,33,52,1,1,['@andre'],['#NBAPlayoffs']
177,661602,36608321,5/8/2019,3,8,5,22:38,22,8,Video,"Game 5 in Oakland, @nbaontnt NEXT!",22,34,1,0,['@nbaontnt'],[]
178,385369,36608321,5/8/2019,3,8,5,22:30,22,8,Photo,The @bucks advance to the Eastern Conference Finals! #NBAPlayoffs,27,65,1,1,['@bucks'],['#NBAPlayoffs']
179,771154,36608321,5/8/2019,3,8,5,22:20,22,8,Video,Brogdon UP TOP to Hill! #NBAPlayoffs (??: TNT),37,46,0,1,[],['#NBAPlayoffs']
180,788535,36608321,5/8/2019,3,8,5,21:17,21,8,Video,@giannis_an34 & @kyrieirving show out before the half on TNT! #NBAPlayoffs,25,74,2,1,"['@giannis_an34', '@kyrieirving']",['#NBAPlayoffs']
181,590770,36608321,5/8/2019,3,8,5,20:25,20,7,Video,@giannis_an34 protects the paint for the @bucks on TNT! #NBAPlayoffs,20,68,2,1,"['@giannis_an34', '@bucks']",['#NBAPlayoffs']
182,341420,36590040,5/8/2019,3,8,5,20:06,20,7,Photo,"For the first time in @nbahistory, two opposing players are each averaging 35+ PPG in #NBAPlayoffs series!
??: @houstonrockets x @warriors Game 5 ?: 10:30pm/et ??: @nbaontnt",18,173,4,1,"['@nbahistory,', '@houstonrockets', '@warriors', '@nbaontnt']",['#NBAPlayoffs']
183,576028,36590040,5/8/2019,3,8,5,18:43,18,7,Video,"?? @money23green micíd up! ??
...
??: @houstonrockets x @warriors Game 5
?: 10:30pm/et ??: @nbaontnt",17,100,4,0,"['@money23green', '@houstonrockets', '@warriors', '@nbaontnt']",[]
184,471569,36590040,5/8/2019,3,8,5,17:01,17,6,Video,"In @BudweiserUSA #LegendaryMoments history, we showcase Gerald Hendersonís clutch steal for the @celtics in Game 2 of the 1984 #NBAFinals! Who do you have tonight... @celtics or @bucks?",28,185,4,2,"['@BudweiserUSA', '@celtics', '@celtics', '@bucks?']","['#LegendaryMoments', '#NBAFinals!']"
185,322058,36590040,5/8/2019,3,8,5,12:34,12,5,Photo,The @houstonrockets & @warriors each look to take 3-2 series lead with a win... 10:30pm/et @nbaontnt!,27,101,3,0,"['@houstonrockets', '@warriors', '@nbaontnt!']",[]
186,360753,36590040,5/8/2019,3,8,5,10:55,10,4,Photo,Itís WIN or Go Home for the @celtics as the @bucks look to advance to the Eastern Conference Finals... 8:00pm/et @nbaontnt!,23,123,3,0,"['@celtics', '@bucks', '@nbaontnt!']",[]
187,358126,36590040,5/8/2019,3,8,5,2:52,2,1,Photo,The @raptors & @nuggets each win at home for 3-2 series leads! #NBAPlayoffs,30,75,2,1,"['@raptors', '@nuggets']",['#NBAPlayoffs']
188,606193,36590040,5/8/2019,3,8,5,2:01,2,1,Video,Nikola Jokic (25p/19r) & @paulmillsap4 (24p/8r) power the @nuggets Game 5 victory for 3-2 lead! #NBAPlayoffs,26,108,2,1,"['@paulmillsap4', '@nuggets']",['#NBAPlayoffs']
189,358126,36590040,5/8/2019,3,8,5,1:22,1,1,Photo,The @nuggets take 3-2 series lead over @trailblazers with 124-98 at home! #NBAPlayoffs,28,86,2,1,"['@nuggets', '@trailblazers']",['#NBAPlayoffs']
190,641715,36590040,5/7/2019,2,7,5,23:43,23,8,Video,"@jmglitxh27 under the rim, three times! #NBAPlayoffs (??: @nbaontnt)",26,68,2,1,"['@jmglitxh27', '@nbaontnt)']",['#NBAPlayoffs']
191,725284,36590040,5/7/2019,2,7,5,22:00,22,8,Video,Kawhi wonít be denied!!,44,23,0,0,[],[]
192,709959,36590040,5/7/2019,2,7,5,21:26,21,8,Video,KAWHI RISES UP on TNT! #NBAPlayoffs,40,35,0,1,[],['#NBAPlayoffs']
193,655567,36590040,5/7/2019,2,7,5,20:51,20,7,Video,@sergeibaka off the dribble ?? (??: @nbaontnt),40,46,2,0,"['@sergeibaka', '@nbaontnt)']",[]
194,661614,36590040,5/7/2019,2,7,5,20:50,20,7,Video,The @raptors turn defense into the Kawhi SLAM!,25,46,1,0,['@raptors'],[]
195,463487,36564548,5/7/2019,2,7,5,18:25,18,7,Video,"@joelembiid & @sergeibaka protect the paint! #NBABreakdown ??: @sixers/@raptors G5
?: 8:00pm/et ??: @nbaontnt",35,109,5,1,"['@joelembiid', '@sergeibaka', '@sixers/@raptors', '@nbaontnt']",['#NBABreakdown']
196,539003,36564548,5/7/2019,2,7,5,14:09,14,5,Video,"In @BudweiserUSA #LegendaryMoments history, we showcase @kennysmithís 7-three performance in Game 1 of the 1995 #NBAFinals! Who do you have in Game 5 Wednesday...@houstonrockets or @warriors?",24,191,4,2,"['@BudweiserUSA', '@kennysmithís', '@houstonrockets', '@warriors?']","['#LegendaryMoments', '#NBAFinals!']"
197,353893,36564548,5/7/2019,2,7,5,12:35,12,5,Album,Two pivotal Game 5s in tonightís @nbaontnt #NBAPlayoffs action!,19,63,1,1,['@nbaontnt'],['#NBAPlayoffs']
198,679351,36564548,5/7/2019,2,7,5,0:36,0,1,Video,@jharden13 puts up game-high 38 in @houstonrockets Game 4 victory!,27,66,2,0,"['@jharden13', '@houstonrockets']",[]
199,442193,36564548,5/7/2019,2,7,5,0:19,0,1,Photo,The @houstonrockets even their series with the @warriors 2-2 on 112-108 home victory! #NBAPlayoffs,21,98,2,1,"['@houstonrockets', '@warriors']",['#NBAPlayoffs']
200,590792,36564548,5/6/2019,1,6,5,23:44,23,8,Video,@cp3 handle & dime to @austinjrivers on TNT! #NBAPlayoffs,15,57,2,1,"['@cp3', '@austinjrivers']",['#NBAPlayoffs']
201,771710,36564548,5/6/2019,1,6,5,23:38,23,8,Video,@jharden13 slips the screen for the layup to end the 3rd Q! #NBAPlayoffs (??: TNT),20,82,1,1,['@jharden13'],['#NBAPlayoffs']
202,365439,36564548,5/6/2019,1,6,5,23:16,23,8,Photo,Congrats to @jharden13 of the @houstonrockets for moving up to 12th on the #NBAPlayoffs 3PM list!,23,97,2,1,"['@jharden13', '@houstonrockets']",['#NBAPlayoffs']
203,641727,36564548,5/6/2019,1,6,5,22:26,22,8,Video,@easymoneysniper fakes & drops it off to @flyght5! #NBAPlayoffs (??: TNT),22,73,2,1,"['@easymoneysniper', '@flyght5!']",['#NBAPlayoffs']
204,757044,36564548,5/6/2019,1,6,5,22:05,22,8,Video,@stephencurry30 handles early in Game 4! #NBAPlayoffs (??: TNT),29,63,1,1,['@stephencurry30'],['#NBAPlayoffs']
205,453792,36564548,5/6/2019,1,6,5,21:34,21,8,Photo,The @bucks take 3-1 series lead over @celtics with 113-101 victory in Boston! #NBAPlayoffs,34,90,2,1,"['@bucks', '@celtics']",['#NBAPlayoffs']
206,647646,36564548,5/6/2019,1,6,5,21:31,21,8,Video,@giannis_an34 DOWN THE LANE! #NBAPlayoffs,30,41,1,1,['@giannis_an34'],['#NBAPlayoffs']
207,703483,36564548,5/6/2019,1,6,5,21:22,21,8,Video,?? the block & the and-1 finish for @giannis_an34 on TNT! #NBAPlayoffs,54,70,1,1,['@giannis_an34'],['#NBAPlayoffs']
208,590792,36564548,5/6/2019,1,6,5,21:00,21,8,Video,@patconnaughton turns defense into offense with the BLOCK & SLAM for the @bucks on TNT! #NBAPlayoffs,25,100,2,1,"['@patconnaughton', '@bucks']",['#NBAPlayoffs']
209,788563,36564548,5/6/2019,1,6,5,20:43,20,7,Video,@kyrieirving breaks free to find @alhorford on TNT! #NBAPlayoffs,26,64,2,1,"['@kyrieirving', '@alhorford']",['#NBAPlayoffs']
210,590802,36542637,5/6/2019,1,6,5,19:20,19,7,Video,@giannis_an34 fights through the lane for the @bucks! #NBAPlayoffs,21,66,2,1,"['@giannis_an34', '@bucks!']",['#NBAPlayoffs']
211,590802,36542637,5/6/2019,1,6,5,19:20,19,7,Video,@thebledshow goes up & under for the @bucks on TNT! #NBAPlayoffs,30,64,2,1,"['@thebledshow', '@bucks']",['#NBAPlayoffs']
212,497890,36542637,5/6/2019,1,6,5,18:44,18,7,Video,@youngamechanger is available to play for the @celtics tonight (7:00pm/et @nbaontnt)! #NBAPlayoffs,35,98,3,1,"['@youngamechanger', '@celtics', '@nbaontnt)!']",['#NBAPlayoffs']
213,580747,36542637,5/6/2019,1,6,5,18:34,18,7,Video,"@ccapela15 protects the paint for the @houstonrockets! #NBABreakdown
...
??: @warriors x @houstonrockets Game 4
?: 9:30pm/et ??: TNT",43,132,4,1,"['@ccapela15', '@houstonrockets!', '@warriors', '@houstonrockets']",['#NBABreakdown']
214,727837,36542637,5/6/2019,1,6,5,14:46,14,5,Video,"???? GIANNIS: THE ORIGIN STORY ????
??????
??: BUCKS/CELTICS Game 4
?: 7pm/et ??: TNT",48,85,0,0,[],[]
215,344646,36542637,5/6/2019,1,6,5,13:02,13,5,Album,The @bucks and @warriors seek commanding 3-1 leads... while the @celtics and @houstonrockets look to even it up 2-2 in tonightís @nbaontnt #NBAPlayoffs action!,28,159,5,1,"['@bucks', '@warriors', '@celtics', '@houstonrockets', '@nbaontnt']",['#NBAPlayoffs']
216,383830,36542637,5/6/2019,1,6,5,12:03,12,5,Photo,The #NBAPlayoffs bracket ahead of tonightís action!,22,51,0,1,[],['#NBAPlayoffs']
217,333549,36542637,5/6/2019,1,6,5,11:05,11,4,Photo,Join us in wishing @cp3 of the @houstonrockets a HAPPY 34th BIRTHDAY! #NBABDAY,21,78,2,1,"['@cp3', '@houstonrockets']",['#NBABDAY']
218,365075,36542637,5/5/2019,0,5,5,23:21,23,8,Photo,The @raptors (2-2) and @nuggets (2-2) both won on the road in Sundayís #NBAPlayoffs action!,31,91,2,1,"['@raptors', '@nuggets']",['#NBAPlayoffs']
219,632584,36542637,5/5/2019,0,5,5,22:12,22,8,Video,@jmglitxh27 puts up a game-high 34 to lead the @nuggets on the road! #NBAPlayoffs,19,81,2,1,"['@jmglitxh27', '@nuggets']",['#NBAPlayoffs']
220,365075,36542637,5/5/2019,0,5,5,22:01,22,8,Photo,The @nuggets even their series 2-2 with @trailblazers on 116-112 victory in Portland! #NBAKicks,38,95,2,1,"['@nuggets', '@trailblazers']",['#NBAKicks']
221,687122,36542637,5/5/2019,0,5,5,21:37,21,8,Video,?? finds the cutting @thats_g_ for the late @nuggets bucket! #NBAPlayoffs,20,73,2,1,"['@thats_g_', '@nuggets']",['#NBAPlayoffs']
222,401711,36542637,5/5/2019,0,5,5,21:29,21,8,Photo,Nikola Jokic notches his 4th triple-double of the #NBAPlayoffs for the @nuggets!,18,80,1,1,['@nuggets!'],['#NBAPlayoffs']
223,693460,36542637,5/5/2019,0,5,5,20:25,20,7,Video,@sdotcurry beats the buzzer for 16 first-half points on TNT! #NBAPlayoffs,18,73,1,1,['@sdotcurry'],['#NBAPlayoffs']
224,693473,36515589,5/5/2019,0,5,5,20:06,20,7,Video,@sdotcurry is feeliní it with three straight triples! #NBAPlayoffs,29,66,1,1,['@sdotcurry'],['#NBAPlayoffs']
225,632596,36515589,5/5/2019,0,5,5,19:33,19,7,Video,@chiefhasarrived rocks the rim off the @damianlillard dish! #NBAPlayoffs,45,72,2,1,"['@chiefhasarrived', '@damianlillard']",['#NBAPlayoffs']
226,632596,36515589,5/5/2019,0,5,5,19:26,19,7,Video,@jmglitxh27 hammers it home for the @nuggets on TNT! #NBAPlayoffs,26,65,2,1,"['@jmglitxh27', '@nuggets']",['#NBAPlayoffs']
227,708442,36515589,5/5/2019,0,5,5,19:11,19,7,Video,How @jmglitxh27!!,19,17,1,0,['@jmglitxh27!!'],[]
228,640656,36515589,5/5/2019,0,5,5,18:41,18,7,Video,Kawhi scores 22 in the second-half to lead @raptors to road W! #NBAPlayoffs,29,75,1,1,['@raptors'],['#NBAPlayoffs']
229,702309,36515589,5/5/2019,0,5,5,18:16,18,7,Video,Kawhi Leonard buries the clutch triple late in the shot-clock! #NBAPlayoffs,39,75,0,1,[],['#NBAPlayoffs']
230,566014,36515589,5/5/2019,0,5,5,17:28,17,6,Video,@joelembiid spins to the rim for the @sixers! #NBAPlayoffs #NBAonABC,42,68,2,2,"['@joelembiid', '@sixers!']","['#NBAPlayoffs', '#NBAonABC']"
231,584415,36515589,5/5/2019,0,5,5,17:23,17,6,Video,@kyle_lowry7 with the pin-point dime to @pskills43 on ABC! #NBAPlayoffs,38,71,2,1,"['@kyle_lowry7', '@pskills43']",['#NBAPlayoffs']
232,566014,36515589,5/5/2019,0,5,5,16:43,16,6,Video,@joelembiid with the swat.. @bensimmons with the slam! #NBAPlayoffs #NBAonABC,20,77,2,2,"['@joelembiid', '@bensimmons']","['#NBAPlayoffs', '#NBAonABC']"
233,614813,36515589,5/5/2019,0,5,5,16:23,16,6,Video,@joelembiid flushes it home for the @sixers! #NBAPlayoffs (??: #NBAonABC),23,73,2,2,"['@joelembiid', '@sixers!']","['#NBAPlayoffs', '#NBAonABC)']"
234,577620,36515589,5/5/2019,0,5,5,13:33,13,5,Video,"The @sixers force the turnover! #NBABreakdown ...
??: @raptors/@sixers G4
?: 3:30pm/et ??: #NBAonABC",29,100,3,2,"['@sixers', '@raptors/@sixers']","['#NBABreakdown', '#NBAonABC']"
235,458556,36515589,5/4/2019,6,4,5,23:38,23,8,Photo,The @houstonrockets win Game 3 126-121 in overtime & now trail the @warriors 2-1! #NBAPlayoffs,22,94,2,1,"['@houstonrockets', '@warriors']",['#NBAPlayoffs']
236,693948,36515589,5/4/2019,6,4,5,23:35,23,8,Video,@jharden13 triple + floater LATE in OT propels the @houstonrockets to a Game 3 victory! #NBAPlayoffs,25,100,2,1,"['@jharden13', '@houstonrockets']",['#NBAPlayoffs']
237,357280,36515589,5/4/2019,6,4,5,22:58,22,8,Photo,Congrats to @jharden13 of the @houstonrockets for moving up to 13th on the #NBAPlayoffs 3PM list as we celebrate @budweiserusa #LegendaryMoments,23,144,3,2,"['@jharden13', '@houstonrockets', '@budweiserusa']","['#NBAPlayoffs', '#LegendaryMoments']"
